Адрес,Title 1,Description 1,Индексация,H1-1,Статус индексации,H1-1 длина,H2-1,H2-1 длина,H2-2,H2-2 длина,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml,Передано (байт),Всего передано (байт),CO2 (мг),Рейтинг углерода,Количество слов,Количество предложений,Среднее количество слов в предложении,Оценка удобочитаемости по шкале Flesch,Читабельность,Соотношение текста,Глубина парсинга,Глубина папки,Link Score,Внутренние ссылки,Уникальные входящие ссылки,Уникальные входящие ссылки JS,% от общего,Исходящие ссылки,Уникальные исходящие ссылки,Уникальные исходящие ссылки JS,Внешние ссылки,Уникальные внешние ссылки,Уникальные внешние ссылки JS,Ближайшее сходство,Кол-во близких дубликатов,Орфографические ошибки,Грамматические ошибки,Hash,Время отклика,Last Modified,Redirect URL,Тип редиректа,Cookies,Language,HTTP версия,Альтернативная мобильная ссылка,Кодированный адрес URL,Временная метка парсинга
https://cpp-globez.ru/новости/спартакиада-среди-сотрудников-чоо,спартакиада-среди-сотрудников-чоо | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Спартакиада среди сотрудников ЧОО,,33,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/спартакиада-среди-сотрудников-чоо,,,,,,9554,9554,"3,38694077",,613,142,"4,316901408",100,Очень легко,"17,490782",4,1,,7,3,0,"2,08",80,35,0,1,1,0,,,,,528654d06f5e55c0b3d898c44aee2748,"0,6","Wed, 08 Apr 2026 18:59:28 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D0%B0-%D1%81%D1%80%D0%B5%D0%B4%D0%B8-%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-%D1%87%D0%BE%D0%BE,2026-04-08 19:59:28
https://cpp-globez.ru/новости/частная-охранная-организация-чоо-с-нуля-до-лидера…,частная-охранная-организация-чоо-с-«нуля»-до-лидера… | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Частная охранная организация (ЧОО) с «нуля» до лидера…,,54,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/частная-охранная-организация-чоо-с-нуля-до-лидера…,,,,,,12404,12404,"4,39728002",,1212,216,"5,611111111",100,Очень легко,"26,525856",4,1,,6,2,0,"1,39",81,36,0,1,1,0,,,,,13f41e2e1a21f3bb8b388d996de8fd35,"0,744","Wed, 08 Apr 2026 18:59:29 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B0%D1%8F-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BE%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F-%D1%87%D0%BE%D0%BE-%D1%81-%D0%BD%D1%83%D0%BB%D1%8F-%D0%B4%D0%BE-%D0%BB%D0%B8%D0%B4%D0%B5%D1%80%D0%B0%E2%80%A6,2026-04-08 19:59:28
https://cpp-globez.ru/новости/спартакиада-к-20-ти-летию-глобал-безопасность,спартакиада-к-20-ти-летию-глобал-безопасность | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Спартакиада к 20 ти летию Глобал-Безопасность,,45,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/спартакиада-к-20-ти-летию-глобал-безопасность,,,,,,9032,9032,"3,20188916",,578,149,"3,879194631",100,Очень легко,"16,871374",4,1,,7,3,0,"2,08",80,35,0,2,2,0,,,,,1979d6fecf544db56ded54bc44657849,"0,284","Wed, 08 Apr 2026 18:59:29 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D0%B0-%D0%BA-20-%D1%82%D0%B8-%D0%BB%D0%B5%D1%82%D0%B8%D1%8E-%D0%B3%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB-%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D1%8C,2026-04-08 19:59:29
https://cpp-globez.ru/новости/page-9-5,novosti | Page 9-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Охрана объектов особой важности,31,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,,https://cpp-globez.ru/новости/page-8-5,,,,7814,7814,"2,77010207",,241,70,"3,442857143",100,Очень легко,"9,445025",4,1,,8,4,0,"2,78",85,39,0,1,1,0,,,,,4b7e0959fcfbc8f93298be019563f9e4,"0,571","Wed, 08 Apr 2026 18:59:29 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-9-5,2026-04-08 19:59:29
https://cpp-globez.ru/новости/подготовка-сотрудников-категории-вооруженная-личная-охрана,подготовка-сотрудников-категории-вооруженная-личная-охрана | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Подготовка сотрудников категории вооруженная личная охрана,,58,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/подготовка-сотрудников-категории-вооруженная-личная-охрана,,,,,,10072,10072,"3,57057436",,747,144,"5,1875",100,Очень легко,"21,020784",4,1,,7,3,0,"2,08",80,35,0,2,2,0,,,,,17238cff4da271407b3d1a134db18a23,"0,32","Wed, 08 Apr 2026 18:59:29 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B0-%D1%81%D0%BE%D1%82%D1%80%D1%83%D0%B4%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-%D0%BA%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D0%B8-%D0%B2%D0%BE%D0%BE%D1%80%D1%83%D0%B6%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BB%D0%B8%D1%87%D0%BD%D0%B0%D1%8F-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%B0,2026-04-08 19:59:29
https://cpp-globez.ru/новости/технические-средства-и-оборудование-специальных-бронированных-автомобилей-группы-вооруженной-охраны-имущества-при-его-транспортировке,технические-средства-и-оборудование-специальных-бронированных-автомобилей-группы-вооруженной-охраны-имущества-при-его-транспортировке | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Технические средства и оборудование специальных бронированных автомобилей группы вооруженной охраны имущества при его транспортировке,,133,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/технические-средства-и-оборудование-специальных-бронированных-автомобилей-группы-вооруженной-охраны-имущества-при-его-транспортировке,,,,,,11795,11795,"4,181386475",,954,176,"5,420454545",100,Очень легко,"23,302341",4,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,b889b2745468e66f16a04b4d936a1165,"0,524","Wed, 08 Apr 2026 18:59:31 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%82%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D1%81%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B0-%D0%B8-%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D1%85-%D0%B1%D1%80%D0%BE%D0%BD%D0%B8%D1%80%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-%D0%B0%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D0%B5%D0%B9-%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D1%8B-%D0%B2%D0%BE%D0%BE%D1%80%D1%83%D0%B6%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D1%8B-%D0%B8%D0%BC%D1%83%D1%89%D0%B5%D1%81%D1%82%D0%B2%D0%B0-%D0%BF%D1%80%D0%B8-%D0%B5%D0%B3%D0%BE-%D1%82%D1%80%D0%B0%D0%BD%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B8%D1%80%D0%BE%D0%B2%D0%BA%D0%B5,2026-04-08 19:59:31
https://cpp-globez.ru/новости/page-8-5,novosti | Page 8-5,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,,,0,Огневая подготовка охранников,29,СПАРТАКИАДА Среди Частных Охранных Предприятий (Частных Охранных Организаций) по охранному многоборью памяти Игоря Александровича Голощапова,140,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/новости/page-9-5,https://cpp-globez.ru/новости/page-7-5,,,,9390,9390,"3,32880195",,453,103,"4,398058252",100,Очень легко,"11,759482",4,1,,10,5,0,"3,47",96,45,0,1,1,0,,,,,34586d713f487d6ad67994498ad80151,"0,303","Wed, 08 Apr 2026 18:59:31 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/page-8-5,2026-04-08 19:59:31
https://cpp-globez.ru/новости/есть-такая-профессия…-часть-6,«есть-такая-профессия…»-часть-6 | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,«Есть такая профессия…» часть 5,,31,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/есть-такая-профессия…-часть-6,,,,,,8716,8716,"3,08986558",,431,95,"4,536842105",100,Очень легко,"14,0748",4,1,,6,2,0,"1,39",80,35,0,1,1,0,,,,,205c8b98669451b875d8000ed50a17a5,"0,556","Wed, 08 Apr 2026 18:59:31 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B5%D1%81%D1%82%D1%8C-%D1%82%D0%B0%D0%BA%D0%B0%D1%8F-%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D1%8F%E2%80%A6-%D1%87%D0%B0%D1%81%D1%82%D1%8C-6,2026-04-08 19:59:31
https://cpp-globez.ru/новости/огневая-подготовка-охранников-2,огневая-подготовка-охранников-2 | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Огневая подготовка охранников,,29,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/огневая-подготовка-охранников-2,,,,,,10392,10392,"3,68401596",,835,145,"5,75862069",100,Очень легко,"20,573862",4,1,,7,3,0,"2,08",82,37,0,1,1,0,,,,,bc35b67597d9a447b0ad35ee539fc01c,"0,717","Wed, 08 Apr 2026 18:59:31 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%BE%D0%B3%D0%BD%D0%B5%D0%B2%D0%B0%D1%8F-%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B0-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2-2,2026-04-08 19:59:31
https://cpp-globez.ru/новости/спартакиада-памяти-игоря-александровича-голощапова,спартакиада-памяти-игоря-александровича-голощапова | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Спартакиада памяти Игоря Александровича Голощапова,,50,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/спартакиада-памяти-игоря-александровича-голощапова,,,,,,12807,12807,"4,540145535",,659,136,"4,845588235",100,Очень легко,"12,810733",4,1,,7,3,0,"2,08",130,85,0,2,2,0,,,,,9745ebf1a0c4c58177c03be35317b6b5,"0,736","Wed, 08 Apr 2026 18:59:31 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D1%81%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA%D0%B8%D0%B0%D0%B4%D0%B0-%D0%BF%D0%B0%D0%BC%D1%8F%D1%82%D0%B8-%D0%B8%D0%B3%D0%BE%D1%80%D1%8F-%D0%B0%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87%D0%B0-%D0%B3%D0%BE%D0%BB%D0%BE%D1%89%D0%B0%D0%BF%D0%BE%D0%B2%D0%B0,2026-04-08 19:59:31
https://cpp-globez.ru/новости/доклад-стоимость-и-качество-охранных-услуг-противодействие-демпингу,доклад-«стоимость-и-качество-охранных-услуг-противодействие-демпингу» | novosti,"Новости Центра профессиональной подготовки охранников в Мытищах, обзоры, статьи.",Индексируемое,Доклад «Стоимость и качество охранных услуг. Противодействие демпингу»,,70,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/новости/доклад-стоимость-и-качество-охранных-услуг-противодействие-демпингу,,,,,,11040,11040,"3,9137352",,896,167,"5,365269461",100,Очень легко,"21,8412",4,1,,7,3,0,"2,08",81,36,0,1,1,0,,,,,5605547867db673822c24ced4f628599,"0,303","Wed, 08 Apr 2026 18:59:31 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%B8/%D0%B4%D0%BE%D0%BA%D0%BB%D0%B0%D0%B4-%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-%D0%B8-%D0%BA%D0%B0%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-%D1%83%D1%81%D0%BB%D1%83%D0%B3-%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%D0%BE%D0%B4%D0%B5%D0%B9%D1%81%D1%82%D0%B2%D0%B8%D0%B5-%D0%B4%D0%B5%D0%BC%D0%BF%D0%B8%D0%BD%D0%B3%D1%83,2026-04-08 19:59:32
https://cpp-globez.ru/en/prikaz/распоряжение-от-07-10-2020,распоряжение-от-07-10-2020 | prikaz,Распоряжение: от 07.10.2020,Индексируемое,Распоряжение: от 07.10.2020,,27,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/en/prikaz/распоряжение-от-07-10-2020,,,,,,7245,7245,"2,568388725",,207,71,"2,915492958",100,Очень легко,"8,759911",4,2,,4,1,0,"0,69",82,36,0,1,1,0,,,,,640ec1b97bc5d5e1831ef03c57fde264,"0,272","Wed, 08 Apr 2026 18:59:32 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/en/prikaz/%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%8F%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BE%D1%82-07-10-2020,2026-04-08 19:59:32
https://cpp-globez.ru/prikaz/page-10-4,prikaz | Page 8-5,,Индексируемое,,,0,Приказ 1-21-1/А от 12.01.2021,29,Распоряжение: от 07.10.2020,27,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/prikaz/page-11-4,https://cpp-globez.ru/prikaz/page-9-4,,,,7864,7864,"2,78782732",,236,90,"2,622222222",100,Очень легко,"8,102986",4,1,,10,5,0,"3,47",97,48,0,1,1,0,,,,,1f370d3efafdfa4f33ea9b5c0b029866,"0,552","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/page-10-4,2026-04-08 19:59:32
https://cpp-globez.ru/приказы/приказ-11-21-1-а-12-21-1-в-13-21-1-в-г-мытищи-м-о-о-выпуске-слушателей-прошедших-обучение-по-программе-подготовки-частных-охранников,"приказ-11-21-1-а-12-21-1-в-13-21-1-в-г-мытищи,-м-о-«о-выпуске-слушателей,-прошедших-обучение-по-программе-«подготовки-частных-охранников» | prikaz",Приказ 11-21-1/А; 12-21-1/В; 13-21-1/В,Индексируемое,"Приказ 11-21-1/А; 12-21-1/В; 13-21-1/В г. Мытищи, М.О. «О выпуске слушателей, прошедших обучение по программе «Подготовки частных охранников».",,142,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/приказы/приказ-11-21-1-а-12-21-1-в-13-21-1-в-г-мытищи-м-о-о-выпуске-слушателей-прошедших-обучение-по-программе-подготовки-частных-охранников,,,,,,7598,7598,"2,69352899",,236,71,"3,323943662",100,Очень легко,"8,894936",4,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,2242ebffc170b39b3826a6a05cffebd1,"0,556","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%D1%8B/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7-11-21-1-%D0%B0-12-21-1-%D0%B2-13-21-1-%D0%B2-%D0%B3-%D0%BC%D1%8B%D1%82%D0%B8%D1%89%D0%B8-%D0%BC-%D0%BE-%D0%BE-%D0%B2%D1%8B%D0%BF%D1%83%D1%81%D0%BA%D0%B5-%D1%81%D0%BB%D1%83%D1%88%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9-%D0%BF%D1%80%D0%BE%D1%88%D0%B5%D0%B4%D1%88%D0%B8%D1%85-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BF%D0%BE-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B5-%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B8-%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D1%85-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,2026-04-08 19:59:33
https://cpp-globez.ru/prikaz/распоряжение-во-исполнение-приказа-мвд-россии-от-19-06-2006-№-448,распоряжение-во-исполнение-приказа-мвд-россии-от-19-06-2006-№-448 | prikaz,"Решением экзаменационной комиссии ЧОУ ДПО «ЦПП» от 17.02.2021 года, присвоена квалификация частного охранника следующим гражданам",Индексируемое,Распоряжение: Во исполнение приказа МВД России от 19.06.2006 № 447,,66,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/распоряжение-во-исполнение-приказа-мвд-россии-от-19-06-2006-№-448,,,,,,7541,7541,"2,673322205",,233,71,"3,281690141",100,Очень легко,"9,053376",4,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,2f9204cdde1cf282236b478c61567cb6,"0,532","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/%D1%80%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%8F%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2%D0%BE-%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7%D0%B0-%D0%BC%D0%B2%D0%B4-%D1%80%D0%BE%D1%81%D1%81%D0%B8%D0%B8-%D0%BE%D1%82-19-06-2006-%E2%84%96-448,2026-04-08 19:59:33
https://cpp-globez.ru/prikaz/page-9-4,prikaz | Page 7-5,,Индексируемое,,,0,Приказ 5-21-1/А; 6-21-1/Б; 7-21-1/В,35,"Распоряжение: Во исполнение приказа МВД России от 19.06.2006 № 447 «По организации и приёму квалификационного экзамена у граждан, необходимого для приобретения правового статуса частного охранника»",197,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,,https://cpp-globez.ru/prikaz/page-10-4,https://cpp-globez.ru/prikaz/page-8-4,,,,8388,8388,"2,97358794",,298,106,"2,811320755",100,Очень легко,"8,865822",4,1,,11,6,0,"4,17",102,52,0,1,1,0,,,,,9835caf98685be35efba5566291a4d66,"0,316","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/page-9-4,2026-04-08 19:59:33
https://cpp-globez.ru/prikaz/решение-экзаменационной-комиссии-чоу-дпо-цпп-от-24-02-2021-года-присвоена-квалификация-частного-охранника-следующим-гражданам,"решение-экзаменационной-комиссии-чоу-дпо-«цпп»-от-24-02-2021-года,-присвоена-квалификация-частного-охранника-следующим-гражданам | prikaz","Решение экзаменационной комиссии ЧОУ ДПО «ЦПП» от 24.02.2021 года, присвоена квалификация частного охранника следующим гражданам:",Индексируемое,"Решение экзаменационной комиссии ЧОУ ДПО «ЦПП» от 24.02.2021 года, присвоена квалификация частного охранника следующим гражданам:",,129,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/решение-экзаменационной-комиссии-чоу-дпо-цпп-от-24-02-2021-года-присвоена-квалификация-частного-охранника-следующим-гражданам,,,,,,7618,7618,"2,70061909",,243,71,"3,422535211",100,Очень легко,"9,045051",4,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,cd978f0e621152428d33330fab9b1ae2,"0,298","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/%D1%80%D0%B5%D1%88%D0%B5%D0%BD%D0%B8%D0%B5-%D1%8D%D0%BA%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B9-%D0%BA%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D0%B8-%D1%87%D0%BE%D1%83-%D0%B4%D0%BF%D0%BE-%D1%86%D0%BF%D0%BF-%D0%BE%D1%82-24-02-2021-%D0%B3%D0%BE%D0%B4%D0%B0-%D0%BF%D1%80%D0%B8%D1%81%D0%B2%D0%BE%D0%B5%D0%BD%D0%B0-%D0%BA%D0%B2%D0%B0%D0%BB%D0%B8%D1%84%D0%B8%D0%BA%D0%B0%D1%86%D0%B8%D1%8F-%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B3%D0%BE-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%B0-%D1%81%D0%BB%D0%B5%D0%B4%D1%83%D1%8E%D1%89%D0%B8%D0%BC-%D0%B3%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%D0%B0%D0%BC,2026-04-08 19:59:33
https://cpp-globez.ru/prikaz/prikaz-20-21-1-a-21-21-1-v-o-vypuske-slushatelej-09-03-2021,prikaz-20-21-1-a-21-21-1-v-o-vypuske-slushatelej-09-03-2021 | prikaz,Приказ 20-21-1/А; 21-21-1/В,Индексируемое,Приказ 20-21-1/А; 21-21-1/В о выпуске слушателей 09.03.2021,,59,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/prikaz-20-21-1-a-21-21-1-v-o-vypuske-slushatelej-09-03-2021,,,,,,7251,7251,"2,570515755",,215,66,"3,257575758",100,Очень легко,"8,974802",4,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,e0215e30dc3a273dc272749a84a8db95,"0,288","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/prikaz-20-21-1-a-21-21-1-v-o-vypuske-slushatelej-09-03-2021,2026-04-08 19:59:34
https://cpp-globez.ru/prikaz/приказ-14-21-1-а-15-21-1-в-г-мытищи-м-о-о-выпуске-слушателей-прошедших-обучение-по-программе-подготовки-частных-охранников,"приказ-14-21-1-а-15-21-1-в-г-мытищи,-м-о-«о-выпуске-слушателей,-прошедших-обучение-по-программе-«подготовки-частных-охранников» | prikaz",Приказ 14-21-1/А; 15-21-1/В,Индексируемое,"Приказ 14-21-1/А; 15-21-1/В г. Мытищи, М.О. «О выпуске слушателей, прошедших обучение по программе «Подготовки частных охранников».",,131,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1",,,https://cpp-globez.ru/prikaz/приказ-14-21-1-а-15-21-1-в-г-мытищи-м-о-о-выпуске-слушателей-прошедших-обучение-по-программе-подготовки-частных-охранников,,,,,,7567,7567,"2,682539335",,233,70,"3,328571429",100,Очень легко,"8,858141",4,1,,7,3,0,"2,08",82,36,0,1,1,0,,,,,558790f6b1082c4f85ae3a10a38fdd88,"0,62","Wed, 08 Apr 2026 18:59:33 GMT",,,,ru-ru,1.1,,https://cpp-globez.ru/prikaz/%D0%BF%D1%80%D0%B8%D0%BA%D0%B0%D0%B7-14-21-1-%D0%B0-15-21-1-%D0%B2-%D0%B3-%D0%BC%D1%8B%D1%82%D0%B8%D1%89%D0%B8-%D0%BC-%D0%BE-%D0%BE-%D0%B2%D1%8B%D0%BF%D1%83%D1%81%D0%BA%D0%B5-%D1%81%D0%BB%D1%83%D1%88%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9-%D0%BF%D1%80%D0%BE%D1%88%D0%B5%D0%B4%D1%88%D0%B8%D1%85-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BF%D0%BE-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B5-%D0%BF%D0%BE%D0%B4%D0%B3%D0%BE%D1%82%D0%BE%D0%B2%D0%BA%D0%B8-%D1%87%D0%B0%D1%81%D1%82%D0%BD%D1%8B%D1%85-%D0%BE%D1%85%D1%80%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,2026-04-08 19:59:33
